-8.750e+01  5.280e-02 
-8.250e+01  2.945e-01 
-7.750e+01  4.317e-01 
-7.250e+01  7.246e-01 
-6.750e+01  8.578e-01 
-6.250e+01  8.969e-01 
-5.750e+01  9.259e-01 
-5.250e+01  1.135e+00 
-4.750e+01  1.401e+00 
-4.250e+01  1.437e+00 
-3.750e+01  1.374e+00 
-3.250e+01  1.407e+00 
-2.750e+01  1.304e+00 
-2.250e+01  1.130e+00 
-1.750e+01  1.082e+00 
-1.250e+01  1.089e+00 
-7.500e+00  1.243e+00 
-2.500e+00  1.653e+00 
 2.500e+00  1.703e+00 
 7.500e+00  1.520e+00 
 1.250e+01  1.220e+00 
 1.750e+01  1.205e+00 
 2.250e+01  1.088e+00 
 2.750e+01  8.530e-01 
 3.250e+01  7.402e-01 
 3.750e+01  7.238e-01 
 4.250e+01  7.250e-01 
 4.750e+01  7.365e-01 
 5.250e+01  7.569e-01 
 5.750e+01  7.132e-01 
 6.250e+01  8.391e-01 
 6.750e+01  9.566e-01 
 7.250e+01  1.092e+00 
 7.750e+01  1.073e+00 
 8.250e+01  1.039e+00 
 8.750e+01  5.763e-01 
