-8.750e+01  4.815e-02 
-8.250e+01  5.563e-01 
-7.750e+01  6.633e-01 
-7.250e+01  7.739e-01 
-6.750e+01  6.629e-01 
-6.250e+01  6.540e-01 
-5.750e+01  6.860e-01 
-5.250e+01  6.567e-01 
-4.750e+01  6.915e-01 
-4.250e+01  6.547e-01 
-3.750e+01  6.908e-01 
-3.250e+01  6.679e-01 
-2.750e+01  6.614e-01 
-2.250e+01  8.856e-01 
-1.750e+01  8.768e-01 
-1.250e+01  9.637e-01 
-7.500e+00  1.085e+00 
-2.500e+00  1.568e+00 
 2.500e+00  1.541e+00 
 7.500e+00  1.233e+00 
 1.250e+01  1.039e+00 
 1.750e+01  9.907e-01 
 2.250e+01  1.272e+00 
 2.750e+01  1.688e+00 
 3.250e+01  1.960e+00 
 3.750e+01  1.718e+00 
 4.250e+01  1.466e+00 
 4.750e+01  1.438e+00 
 5.250e+01  1.442e+00 
 5.750e+01  1.231e+00 
 6.250e+01  1.063e+00 
 6.750e+01  1.052e+00 
 7.250e+01  1.139e+00 
 7.750e+01  9.256e-01 
 8.250e+01  7.731e-01 
 8.750e+01  5.803e-01 
