-8.750e+01  8.442e-02 
-8.250e+01  5.402e-01 
-7.750e+01  7.256e-01 
-7.250e+01  7.731e-01 
-6.750e+01  7.830e-01 
-6.250e+01  7.213e-01 
-5.750e+01  8.652e-01 
-5.250e+01  9.341e-01 
-4.750e+01  9.685e-01 
-4.250e+01  8.650e-01 
-3.750e+01  8.530e-01 
-3.250e+01  9.797e-01 
-2.750e+01  8.786e-01 
-2.250e+01  8.207e-01 
-1.750e+01  8.829e-01 
-1.250e+01  9.479e-01 
-7.500e+00  1.249e+00 
-2.500e+00  1.435e+00 
 2.500e+00  1.632e+00 
 7.500e+00  1.391e+00 
 1.250e+01  1.136e+00 
 1.750e+01  1.022e+00 
 2.250e+01  1.084e+00 
 2.750e+01  1.412e+00 
 3.250e+01  1.602e+00 
 3.750e+01  1.516e+00 
 4.250e+01  1.244e+00 
 4.750e+01  1.076e+00 
 5.250e+01  1.153e+00 
 5.750e+01  1.060e+00 
 6.250e+01  1.019e+00 
 6.750e+01  1.016e+00 
 7.250e+01  9.565e-01 
 7.750e+01  9.145e-01 
 8.250e+01  8.862e-01 
 8.750e+01  5.725e-01 
